"true_lambda","true_eta0","r0_seed","replicate","seed","profile_type","candidate_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,10000,3,4,100045,"corrected_2x_eta0",0.008,20000,20000,2,0.693147180559944,0.693147180559944,2.07944154167984,"upper",2587.22431531359,-77.8484084184038,2,1,1,TRUE,0.980757652546159,0.961515305092319,TRUE,72,1.30300000000003,"214, 324"
0.001,10000,3,4,100045,"corrected_2x_eta0",0.01,20000,20000,2,0.693147180559944,0.693147180559944,2.30258509299405,"upper",2569.19686540529,-95.8758583267077,2,1,1,TRUE,0.980527626087109,0.961055252174218,TRUE,72,1.279,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",1e-05,2,2,1,-8.51719319141624,-8.51719319141624,-4.60517018598809,"lower",2206.25941555569,-459.028362631021,0,0,0,FALSE,0.0312343802408427,0.0267012627502742,TRUE,151,0.604000000000013,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",1e-04,83.5801186448712,83.5801186448712,1,-4.7845346954208,-4.7845346954208,-2.30258509299405,"interior",2554.96939231274,-110.318385873966,1,1,0.5,FALSE,0.506113597597538,0.012227195195489,TRUE,51,0.198000000000008,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",0.001,2212.29307709574,2212.29307709574,1,-1.50855552394429,-1.50855552394429,0,"interior",2665.28777818671,0,2,1,1,TRUE,0.97621362873189,0.95242725746378,TRUE,73,0.486999999999995,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",0.002,20000,20000,1,0.693147180559944,0.693147180559944,0.693147180559945,"upper",2658.70708350028,-6.5806946864318,2,1,1,TRUE,0.981432070791116,0.962864141582231,TRUE,71,1.24199999999999,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",0.004,20000,20000,1,0.693147180559944,0.693147180559944,1.38629436111989,"upper",2632.00088322406,-33.2868949626431,2,1,1,TRUE,0.981210003478018,0.962420006956037,TRUE,72,1.191,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",0.006,20000,20000,1,0.693147180559944,0.693147180559944,1.79175946922805,"upper",2607.9030648355,-57.3847133512081,2,1,1,TRUE,0.980985039850478,0.961970079700956,TRUE,72,1.161,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",0.008,20000,20000,1,0.693147180559944,0.693147180559944,2.07944154167984,"upper",2587.22427233435,-78.0635058523617,2,1,1,TRUE,0.980757555928762,0.961515111857525,TRUE,72,1.15800000000002,"214, 324"
0.001,10000,3,4,100045,"profiled_eta0",0.01,20000,20000,1,0.693147180559944,0.693147180559944,2.30258509299405,"upper",2569.19682198496,-96.0909562017505,2,1,1,TRUE,0.980527527022119,0.961055054044238,TRUE,72,1.136,"214, 324"
0.001,10000,3,5,100046,"corrected_2x_eta0",1e-05,8.84409589046161,17.6881917809232,2,-7.03059026660855,-6.33744308604861,-4.60517018598809,"interior",2210.40372519814,-491.423085175188,1,1,0.5,FALSE,0.182599179468974,0.00799841699117687,TRUE,78,0.519000000000005,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",1e-04,93.3828152907476,186.765630581495,2,-4.6736330341328,-3.98048585357285,-2.30258509299405,"interior",2576.83216003468,-124.994650338651,1,1,0.5,FALSE,0.239108308626824,0.00914541235059874,TRUE,81,0.393000000000001,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",0.001,20000,20000,2,0.693147180559944,0.693147180559944,0,"upper",2701.82681037333,0,1,1,0.5,FALSE,0.411867728221805,0.260116833482678,TRUE,73,1.56400000000002,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",0.002,20000,20000,2,0.693147180559944,0.693147180559944,0.693147180559945,"upper",2689.86380936756,-11.9630010057631,1,1,0.5,FALSE,0.411930001027668,0.260249032183593,TRUE,74,1.59400000000002,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",0.004,20000,20000,2,0.693147180559944,0.693147180559944,1.38629436111989,"upper",2657.45383502052,-44.3729753528082,1,1,0.5,FALSE,0.411984243449633,0.260374347893634,TRUE,74,1.512,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",0.006,20000,20000,2,0.693147180559944,0.693147180559944,1.79175946922805,"upper",2630.48196789288,-71.3448424804506,1,1,0.5,FALSE,0.412034374030162,0.260491271219326,TRUE,74,1.51100000000002,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",0.008,20000,20000,2,0.693147180559944,0.693147180559944,2.07944154167984,"upper",2608.06066244224,-93.7661479310864,1,1,0.5,FALSE,0.41211244001035,0.260663004492613,TRUE,75,1.52500000000001,"311, 457"
0.001,10000,3,5,100046,"corrected_2x_eta0",0.01,20000,20000,2,0.693147180559944,0.693147180559944,2.30258509299405,"upper",2588.872650958,-112.95415941533,1,1,0.5,FALSE,0.412154162166933,0.260762750263559,TRUE,75,1.61000000000001,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",1e-05,8.84409589046161,8.84409589046161,1,-7.03059026660855,-7.03059026660855,-4.60517018598809,"interior",2211.70564801105,-490.121311062219,1,1,0.5,FALSE,0.169123384854931,0.00795906113150591,TRUE,113,0.432999999999993,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",1e-04,93.3828152907476,93.3828152907476,1,-4.6736330341328,-4.6736330341328,-2.30258509299405,"interior",2581.24435954588,-120.582599527388,1,1,0.5,FALSE,0.218603460246219,0.00841253199444758,TRUE,80,0.305000000000007,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",0.001,20000,20000,1,0.693147180559944,0.693147180559944,0,"upper",2701.82695907326,0,1,1,0.5,FALSE,0.411886779345834,0.260154467958261,TRUE,89,1.42000000000002,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",0.002,20000,20000,1,0.693147180559944,0.693147180559944,0.693147180559945,"upper",2689.86369589893,-11.9632631743311,1,1,0.5,FALSE,0.411915500202469,0.260220393775435,TRUE,86,1.447,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",0.004,20000,20000,1,0.693147180559944,0.693147180559944,1.38629436111989,"upper",2657.45375339162,-44.3732056816416,1,1,0.5,FALSE,0.411973862347615,0.260353855383157,TRUE,86,1.36599999999999,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",0.006,20000,20000,1,0.693147180559944,0.693147180559944,1.79175946922805,"upper",2630.4819175406,-71.3450415326661,1,1,0.5,FALSE,0.412028000780022,0.26047869614496,TRUE,86,1.36600000000001,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",0.008,20000,20000,1,0.693147180559944,0.693147180559944,2.07944154167984,"upper",2608.0606433156,-93.7663157576649,1,1,0.5,FALSE,0.412110030855012,0.26065825331274,TRUE,87,1.37800000000001,"311, 457"
0.001,10000,3,5,100046,"profiled_eta0",0.01,20000,20000,1,0.693147180559944,0.693147180559944,2.30258509299405,"upper",2588.8726612468,-112.954297826466,1,1,0.5,FALSE,0.41215545009985,0.260765289075795,TRUE,87,1.46100000000001,"311, 457"
0.001,20,4,1,100047,"corrected_2x_eta0",1e-05,2,4,2,-2.30258509299405,-1.6094379124341,-4.60517018598809,"lower",1575.85758345459,-480.542905697736,1,1,0.5,FALSE,0.0530423636963114,0.00798305167344504,TRUE,235,1.63699999999994,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",1e-04,2.20054718916326,4.40109437832651,2,-2.20702622176906,-1.51387904120912,-2.30258509299405,"interior",1907.45546833756,-148.945020814758,1,1,0.5,FALSE,0.0542276385893745,0.0079839466332916,TRUE,204,1.58600000000001,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",0.001,8.44633034773342,16.8926606954668,2,-0.862000204885815,-0.168853024325869,0,"interior",2030.02312687889,-26.3773622734298,1,1,0.5,FALSE,0.0959911349473294,0.00799740000729088,TRUE,77,0.55399999999986,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",0.002,12.172064566987,24.3441291339741,2,-0.496588736982972,0.196558443576974,0.693147180559945,"interior",2045.22359027865,-11.1768988736721,1,1,0.5,FALSE,0.122669806983584,0.00800630343800091,TRUE,65,0.461999999999989,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",0.004,17.9290939155713,35.8581878311426,2,-0.109307521760919,0.583839658799026,1.38629436111989,"interior",2054.39097067472,-2.0095184775987,1,1,0.5,FALSE,0.159700411141546,0.00802788862071679,TRUE,49,0.401000000000067,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",0.006,22.787393510226,45.574787020452,2,0.130475193273705,0.82362237383365,1.79175946922805,"interior",2056.40048915232,0,1,1,0.5,FALSE,0.183757454509,0.00805621743923068,TRUE,35,0.368999999999915,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",0.008,27.1898000035391,54.3796000070783,2,0.307109629548042,1.00025681010799,2.07944154167984,"interior",2056.03667276043,-0.363816391886758,1,1,0.5,FALSE,0.203158481741736,0.00812126951744119,TRUE,76,0.405999999999949,"331, 385"
0.001,20,4,1,100047,"corrected_2x_eta0",0.01,31.3039329339497,62.6078658678993,2,0.448011468940302,1.14115864950025,2.30258509299405,"interior",2054.64343626761,-1.75705288470863,1,1,0.5,FALSE,0.218202940396275,0.00809303739789169,TRUE,55,0.346000000000004,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",1e-05,2,2,1,-2.30258509299405,-2.30258509299405,-4.60517018598809,"lower",1577.9310333014,-481.013027694012,1,1,0.5,FALSE,0.0453196997742397,0.00798344091178227,TRUE,299,1.37199999999996,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",1e-04,2.20054718916326,2.20054718916326,1,-2.20702622176906,-2.20702622176906,-2.30258509299405,"interior",1907.80730404708,-151.136756948328,1,1,0.5,FALSE,0.04620202565342,0.00798394649629319,TRUE,278,1.35699999999997,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",0.001,8.44633034773342,8.44633034773342,1,-0.862000204885815,-0.862000204885815,0,"interior",2031.24528229121,-27.698778704198,1,1,0.5,FALSE,0.0672230554258359,0.00799402940924709,TRUE,110,0.468999999999937,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",0.002,12.172064566987,12.172064566987,1,-0.496588736982972,-0.496588736982972,0.693147180559945,"interior",2046.86855405185,-12.0755069435629,1,1,0.5,FALSE,0.0797334208367592,0.00799742037250561,TRUE,93,0.386999999999944,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",0.004,17.9290939155713,17.9290939155713,1,-0.109307521760919,-0.109307521760919,1.38629436111989,"interior",2056.57258012725,-2.3714808681575,1,1,0.5,FALSE,0.10012265256596,0.00800243420626379,TRUE,82,0.346000000000004,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",0.006,22.787393510226,22.787393510226,1,0.130475193273705,0.130475193273705,1.79175946922805,"interior",2058.94406099541,0,1,1,0.5,FALSE,0.117565075832931,0.00800698629740726,TRUE,78,0.329999999999927,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",0.008,27.1898000035391,27.1898000035391,1,0.307109629548042,0.307109629548042,2.07944154167984,"interior",2058.81893252125,-0.125128474161102,1,1,0.5,FALSE,0.132899692833705,0.00801201891840542,TRUE,75,0.319999999999936,"331, 385"
0.001,20,4,1,100047,"profiled_eta0",0.01,31.3039329339497,31.3039329339497,1,0.448011468940302,0.448011468940302,2.30258509299405,"interior",2057.53929603099,-1.4047649644167,1,1,0.5,FALSE,0.14639690622801,0.00801916263622038,TRUE,69,0.283999999999992,"331, 385"
0.001,20,4,2,100048,"corrected_2x_eta0",1e-05,2,4,2,-2.30258509299405,-1.6094379124341,-4.60517018598809,"lower",1544.96660088684,-453.398103665796,0,0,0,FALSE,0.0405856810652367,0.0328552675362827,TRUE,105,0.761999999999944,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",1e-04,2,4,2,-2.30258509299405,-1.6094379124341,-2.30258509299405,"lower",1878.33341105144,-120.031293501189,0,0,0,FALSE,0.0402217409527629,0.0326580589208638,TRUE,98,0.718999999999937,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",0.001,2,4,2,-2.30258509299405,-1.6094379124341,0,"lower",1993.48862109868,-4.87608345395597,0,0,0,FALSE,0.0401007818318969,0.0325923451246505,TRUE,96,0.847999999999956,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",0.002,2,4,2,-2.30258509299405,-1.6094379124341,0.693147180559945,"lower",1998.36470455263,0,0,0,0,FALSE,0.0401006347598893,0.0325922897608705,TRUE,96,0.741999999999962,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",0.004,17.1457734815326,34.2915469630652,2,-0.153980574539916,0.53916660602003,1.38629436111989,"interior",1992.69205873931,-5.67264581332051,1,1,0.5,FALSE,0.505615419545598,0.0112308512270707,TRUE,120,0.482999999999834,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",0.006,20.4601806307854,40.9203612615707,2,0.0227483154146522,0.715895495974598,1.79175946922805,"interior",1985.54498629845,-12.8197182541849,1,1,0.5,FALSE,0.5075256292944,0.0150512593930883,TRUE,69,0.375,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",0.008,23.2448544542185,46.489708908437,2,0.150351520188809,0.843498700748754,2.07944154167984,"interior",1978.5094152109,-19.8552893417348,1,1,0.5,FALSE,0.509231214029526,0.018462428153705,TRUE,54,0.326000000000022,"69, 437"
0.001,20,4,2,100048,"corrected_2x_eta0",0.01,25.7200356268971,51.4400712537943,2,0.251538010997094,0.94468519155704,2.30258509299405,"interior",1971.94638767847,-26.4183168741633,1,1,0.5,FALSE,0.510855119169813,0.0217102383555974,TRUE,47,0.294999999999959,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",1e-05,2,2,1,-2.30258509299405,-2.30258509299405,-4.60517018598809,"lower",1548.42500141545,-450.259010711869,0,0,0,FALSE,0.0207165416125156,0.0205074413234795,TRUE,144,0.644999999999982,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",1e-04,2,2,1,-2.30258509299405,-2.30258509299405,-2.30258509299405,"lower",1879.95237158549,-118.73164054183,0,0,0,FALSE,0.0208081866119864,0.0205844683979449,TRUE,134,0.608999999999924,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",0.001,2,2,1,-2.30258509299405,-2.30258509299405,0,"lower",1994.05141284483,-4.63259928248863,0,0,0,FALSE,0.0208494156354374,0.0206181432100419,TRUE,132,0.737999999999943,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",0.002,2,2,1,-2.30258509299405,-2.30258509299405,0.693147180559945,"lower",1998.68401212732,0,0,0,0,FALSE,0.0208809655836903,0.0206426410272258,TRUE,134,0.634000000000015,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",0.004,17.1457734815326,17.1457734815326,1,-0.153980574539916,-0.153980574539916,1.38629436111989,"interior",1994.98511514878,-3.69889697854205,1,1,0.5,FALSE,0.503998819018241,0.00802244772752458,TRUE,84,0.349999999999909,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",0.006,20.4601806307854,20.4601806307854,1,0.0227483154146522,0.0227483154146522,1.79175946922805,"interior",1987.97774605886,-10.7062660684587,1,1,0.5,FALSE,0.504049870414778,0.00810468985517954,TRUE,73,0.298999999999978,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",0.008,23.2448544542185,23.2448544542185,1,0.150351520188809,0.150351520188809,2.07944154167984,"interior",1980.97746915242,-17.7065429749005,1,1,0.5,FALSE,0.504111365135174,0.0082241495516352,TRUE,65,0.264999999999986,"69, 437"
0.001,20,4,2,100048,"profiled_eta0",0.01,25.7200356268971,25.7200356268971,1,0.251538010997094,0.251538010997094,2.30258509299405,"interior",1974.40261592553,-24.2813962017885,1,1,0.5,FALSE,0.504193593306853,0.00838769265226058,TRUE,58,0.241999999999962,"69, 437"
0.001,20,4,3,100049,"corrected_2x_eta0",1e-05,2,4,2,-2.30258509299405,-1.6094379124341,-4.60517018598809,"lower",1094.28087776892,-645.32398379456,0,0,0,FALSE,0.0344988645677669,0.0336462580317471,TRUE,161,0.841999999999985,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",1e-04,2,4,2,-2.30258509299405,-1.6094379124341,-2.30258509299405,"lower",1480.15727564946,-259.447585914017,0,0,0,FALSE,0.0341820492327567,0.0333509133223064,TRUE,150,0.916999999999916,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",0.001,2,4,2,-2.30258509299405,-1.6094379124341,0,"lower",1691.00827038029,-48.5965911831934,0,0,0,FALSE,0.0340507707881179,0.0332284667349815,TRUE,146,0.734000000000151,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",0.002,2,4,2,-2.30258509299405,-1.6094379124341,0.693147180559945,"lower",1719.90816546654,-19.6966960969371,0,0,0,FALSE,0.0340164764357781,0.0331964741149834,TRUE,145,0.714000000000055,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",0.004,2,4,2,-2.30258509299405,-1.6094379124341,1.38629436111989,"lower",1736.03507908083,-3.56978248265114,0,0,0,FALSE,0.034016462152391,0.0331964633785762,TRUE,145,0.720000000000027,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",0.006,2,4,2,-2.30258509299405,-1.6094379124341,1.79175946922805,"lower",1739.60486156348,0,0,0,0,FALSE,0.034016447870524,0.0331964526434128,TRUE,145,0.823999999999955,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",0.008,2.33948774192523,4.67897548385046,2,-2.14580028185665,-1.45265310129671,2.07944154167984,"interior",1739.32743638669,-0.277425176789393,0,0,0,FALSE,0.0400926188256106,0.0388049280259234,TRUE,138,0.682999999999993,"92, 109"
0.001,20,4,3,100049,"corrected_2x_eta0",0.01,2.79485787682758,5.58971575365515,2,-1.96795101731758,-1.27480383675763,2.30258509299405,"interior",1737.4999177186,-2.10494384488516,0,0,0,FALSE,0.0490905210950729,0.0469429002425544,TRUE,131,0.672000000000025,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",1e-05,2,2,1,-2.30258509299405,-2.30258509299405,-4.60517018598809,"lower",1098.89610208248,-640.94696264445,0,0,0,FALSE,0.0207721704693106,0.0206422691301666,TRUE,148,0.663000000000011,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",1e-04,2,2,1,-2.30258509299405,-2.30258509299405,-2.30258509299405,"lower",1482.71317819238,-257.12988653455,0,0,0,FALSE,0.0206432508190743,0.020517455974434,TRUE,131,0.742999999999938,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",0.001,2,2,1,-2.30258509299405,-2.30258509299405,0,"lower",1692.10588485496,-47.7371798719632,0,0,0,FALSE,0.0205807333009302,0.0204569151018125,TRUE,124,0.568000000000097,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",0.002,2,2,1,-2.30258509299405,-2.30258509299405,0.693147180559945,"lower",1720.65811630981,-19.1849484171169,0,0,0,FALSE,0.0205702743254518,0.0204467865690824,TRUE,123,0.551000000000045,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",0.004,2,2,1,-2.30258509299405,-2.30258509299405,1.38629436111989,"lower",1736.45731418923,-3.3857505376991,0,0,0,FALSE,0.0205710694418141,0.0204475569181066,TRUE,123,0.55600000000004,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",0.006,2,2,1,-2.30258509299405,-2.30258509299405,1.79175946922805,"lower",1739.84306472693,0,0,0,0,FALSE,0.0205759002810374,0.0204522338683903,TRUE,123,0.660999999999945,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",0.008,2.33948774192523,2.33948774192523,1,-2.14580028185665,-2.14580028185665,2.07944154167984,"interior",1739.54751210431,-0.295552622616242,0,0,0,FALSE,0.0225742091258905,0.0223782506212078,TRUE,121,0.529999999999973,"92, 109"
0.001,20,4,3,100049,"profiled_eta0",0.01,2.79485787682758,2.79485787682758,1,-1.96795101731758,-1.96795101731758,2.30258509299405,"interior",1737.7426214661,-2.10044326082357,0,0,0,FALSE,0.0255293164504105,0.0252054769679434,TRUE,121,0.524000000000001,"92, 109"
0.001,20,4,4,100050,"corrected_2x_eta0",1e-05,2,4,2,-2.30258509299405,-1.6094379124341,-4.60517018598809,"lower",1440.72986040193,-508.067560798557,0,0,0,FALSE,0.0405162928067995,0.0231172731677717,TRUE,135,0.808000000000106,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",1e-04,2,4,2,-2.30258509299405,-1.6094379124341,-2.30258509299405,"lower",1780.6046168886,-168.192804311878,0,0,0,FALSE,0.0401390777690635,0.0230918443711061,TRUE,128,0.747000000000071,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",0.001,2,4,2,-2.30258509299405,-1.6094379124341,0,"lower",1923.65409488886,-25.1433263116194,0,0,0,FALSE,0.0399618579617299,0.0230792993932255,TRUE,125,0.711999999999989,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",0.002,2,4,2,-2.30258509299405,-1.6094379124341,0.693147180559945,"lower",1940.95777113226,-7.83965006822632,0,0,0,FALSE,0.0399618044415656,0.0230792940803649,TRUE,125,0.711999999999875,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",0.004,2.07811684038005,4.1562336807601,2,-2.26427015513328,-1.57112297457333,1.38629436111989,"interior",1948.79742120048,0,0,0,0,FALSE,0.0428195395635286,0.0231887379721185,TRUE,126,0.704999999999927,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",0.006,8.0357868520402,16.0715737040804,2,-0.911827351089435,-0.21868017052949,1.79175946922805,"interior",1948.21293712035,-0.584484080133052,1,1,0.5,FALSE,0.397804946547809,0.0081485208812937,TRUE,80,1.09799999999996,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",0.008,11.7525269123813,23.5050538247626,2,-0.531663999712255,0.16148318084769,2.07944154167984,"interior",1945.3957671556,-3.40165404488448,1,1,0.5,FALSE,0.458558903696705,0.00862534330295195,TRUE,53,0.553999999999974,"194, 481"
0.001,20,4,4,100050,"corrected_2x_eta0",0.01,14.0548261586198,28.1096523172396,2,-0.352766437922304,0.340380742637642,2.30258509299405,"interior",1942.07610271582,-6.72131848466574,1,1,0.5,FALSE,0.475449537585778,0.00950457869638988,TRUE,46,0.478000000000179,"194, 481"
