"true_lambda","true_eta0","r0_seed","replicate","seed","fit_type","selected_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lambda_boundary","lower_bound","elbo_gain_over_matching_oracle","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,4599,4,2,100083,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28271.3120440563,NA,2,1,1,TRUE,0.699614630680431,0.399485901192792,TRUE,4,0.0180000000000291,"250, 325"
0.001,4599,4,2,100083,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28273.0904690074,NA,2,1,1,TRUE,0.701149138503594,0.403080236149033,TRUE,5,0.0209999999999582,"250, 325"
0.001,4599,4,3,100084,"joint_lambda_calibrated_eta0",0.001,1357.93221844082,2087.14181974355,1.537,-1.21987577344987,-0.790043308893408,0,"interior","interior",2675.0317092587,0,2,1,1,TRUE,0.88094436699135,0.765057570461511,TRUE,68,0.43200000000013,"98, 123"
0.001,4599,4,3,100084,"joint_lambda_profiled_eta0",0.001,1357.93221844082,1357.93221844082,1,-1.21987577344987,-1.21987577344987,0,"interior","interior",2675.28281418948,0,2,1,1,TRUE,0.875206318122391,0.754806480124207,TRUE,71,0.352000000000089,"98, 123"
0.001,4599,4,3,100084,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28287.3698772374,NA,2,1,1,TRUE,0.879318497083627,0.760852441133104,TRUE,4,0.0190000000000055,"98, 123"
0.001,4599,4,3,100084,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28286.3661963815,NA,2,1,1,TRUE,0.892964240019699,0.787402007287245,TRUE,4,0.0179999999999154,"98, 123"
0.001,4599,4,4,100085,"joint_lambda_calibrated_eta0",0.001,20000,20000,1.537,1.4698933849962,1.4698933849962,0,"upper","interior",2710.92094026119,0,2,1,1,TRUE,0.201053120231734,0.0705433528517811,TRUE,37,0.723999999999933,"111, 480"
0.001,4599,4,4,100085,"joint_lambda_profiled_eta0",0.001,20000,20000,1,1.4698933849962,1.4698933849962,0,"upper","interior",2710.92105369894,0,2,1,1,TRUE,0.201054157074256,0.0705424648083318,TRUE,37,0.653999999999996,"111, 480"
0.001,4599,4,4,100085,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.7537262414,NA,2,1,1,TRUE,0.194863860760126,0.0686824984979882,TRUE,4,0.0159999999999627,"111, 480"
0.001,4599,4,4,100085,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28304.6411751896,NA,2,1,1,TRUE,0.199665180591339,0.0675361744691619,TRUE,5,0.0149999999999864,"111, 480"
0.001,4599,4,5,100086,"joint_lambda_calibrated_eta0",0.001,10957.0775579631,16841.0282065892,1.537,0.868146711234417,1.29797917579087,0,"interior","interior",2707.70335905171,0,2,1,1,TRUE,0.664682913595488,0.337148630469901,TRUE,60,0.706000000000131,"23, 145"
0.001,4599,4,5,100086,"joint_lambda_profiled_eta0",0.001,10957.0775579631,10957.0775579631,1,0.868146711234417,0.868146711234417,0,"interior","interior",2707.70945672149,0,2,1,1,TRUE,0.664618987663332,0.337269019050629,TRUE,58,0.59800000000007,"23, 145"
0.001,4599,4,5,100086,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.5965989008,NA,2,1,1,TRUE,0.667836268993331,0.340600581409728,TRUE,10,0.0289999999999964,"23, 145"
0.001,4599,4,5,100086,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.5436155979,NA,2,1,1,TRUE,0.662886212577212,0.332822342541431,TRUE,5,0.0190000000000055,"23, 145"
0.001,10000,4,1,100087,"joint_lambda_calibrated_eta0",0.001,966.015189567564,1484.76534636535,1.537,-2.33716081369726,-1.90732834914081,0,"interior","interior",2654.92992708969,0,2,1,1,TRUE,0.997281328919236,0.994562657838472,TRUE,59,0.317000000000007,"237, 405"
0.001,10000,4,1,100087,"joint_lambda_profiled_eta0",0.001,966.015189567564,966.015189567564,1,-2.33716081369726,-2.33716081369726,0,"interior","interior",2655.43855375079,0,2,1,1,TRUE,0.995825176695916,0.991650353391832,TRUE,64,0.25,"237, 405"
0.001,10000,4,1,100087,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28273.4413982565,NA,2,1,1,TRUE,0.998909998153427,0.997819996306853,TRUE,5,0.0170000000000528,"237, 405"
0.001,10000,4,1,100087,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28273.5391023053,NA,2,1,1,TRUE,0.999145875176664,0.998291750353328,TRUE,6,0.0179999999999154,"237, 405"
0.001,10000,4,2,100088,"joint_lambda_calibrated_eta0",0.001,5702.69848643543,8765.04757365125,1.537,-0.561645611507924,-0.131813146951465,0,"interior","interior",2700.81055411962,0,2,1,1,TRUE,0.857854926666359,0.738009495433136,TRUE,35,0.355999999999995,"128, 465"
0.001,10000,4,2,100088,"joint_lambda_profiled_eta0",0.001,5702.69848643543,5702.69848643543,1,-0.561645611507924,-0.561645611507924,0,"interior","interior",2700.84077395041,0,2,1,1,TRUE,0.854555461148906,0.732734239355147,TRUE,33,0.297000000000025,"128, 465"
0.001,10000,4,2,100088,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28266.2805048963,NA,2,1,1,TRUE,0.859480748281565,0.741040600001667,TRUE,5,0.0159999999999627,"128, 465"
0.001,10000,4,2,100088,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28264.5464421975,NA,2,1,1,TRUE,0.86658304321396,0.752276352288372,TRUE,6,0.0180000000000291,"128, 465"
0.001,10000,4,3,100089,"joint_lambda_calibrated_eta0",0.001,4792.10483684215,7365.46513422639,1.537,-0.735615354948973,-0.305782890392514,0,"interior","interior",2701.98991446472,0,2,1,1,TRUE,0.90878998251857,0.826704045612877,TRUE,28,0.297000000000025,"32, 336"
0.001,10000,4,3,100089,"joint_lambda_profiled_eta0",0.001,4792.10483684215,4792.10483684215,1,-0.735615354948973,-0.735615354948973,0,"interior","interior",2702.01248475296,0,2,1,1,TRUE,0.90647080263542,0.822634170963818,TRUE,26,0.25,"32, 336"
0.001,10000,4,3,100089,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.0587292723,NA,2,1,1,TRUE,0.897282597268346,0.801686109092248,TRUE,5,0.0149999999999864,"32, 336"
0.001,10000,4,3,100089,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.2671422016,NA,2,1,1,TRUE,0.914686285754386,0.837209674456865,TRUE,6,0.0170000000000528,"32, 336"
0.001,10000,4,4,100090,"joint_lambda_calibrated_eta0",0.001,3818.34491564915,5868.79613535274,1.537,-0.962768032418003,-0.532935567861545,0,"interior","interior",2696.35348641994,0,2,1,1,TRUE,0.999998802402911,0.999997605443132,TRUE,60,0.617999999999938,"33, 422"
0.001,10000,4,4,100090,"joint_lambda_profiled_eta0",0.001,3818.34491564915,3818.34491564915,1,-0.962768032418003,-0.962768032418003,0,"interior","interior",2696.40515938211,0,2,1,1,TRUE,0.999998444084453,0.999996889088696,TRUE,59,0.514999999999986,"33, 422"
0.001,10000,4,4,100090,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28278.1098379302,NA,2,1,1,TRUE,0.999999217046743,0.999998434426538,TRUE,4,0.0169999999999391,"33, 422"
0.001,10000,4,4,100090,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28276.972566065,NA,2,1,1,TRUE,0.99999939233636,0.999998784938173,TRUE,4,0.0169999999999391,"33, 422"
0.001,10000,4,5,100091,"joint_lambda_calibrated_eta0",0.001,20000,20000,1.537,0.693147180559944,0.693147180559944,0,"upper","interior",2717.46160906494,0,2,1,1,TRUE,0.773410292468573,0.546823721165158,TRUE,73,1.42800000000011,"37, 210"
0.001,10000,4,5,100091,"joint_lambda_profiled_eta0",0.001,20000,20000,1,0.693147180559944,0.693147180559944,0,"upper","interior",2717.46153540404,0,2,1,1,TRUE,0.773410139835128,0.546823415223594,TRUE,70,1.29100000000005,"37, 210"
0.001,10000,4,5,100091,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28318.9692168835,NA,2,1,1,TRUE,0.775804024627669,0.551611217376878,TRUE,4,0.0160000000000764,"37, 210"
0.001,10000,4,5,100091,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28318.6996124213,NA,2,1,1,TRUE,0.773536340744973,0.54707526415467,TRUE,4,0.0159999999999627,"37, 210"
0.001,20,5,1,100092,"joint_lambda_calibrated_eta0",0.006,14.017436734861,21.5448002614813,1.537,-0.355430237845366,0.0744022267110926,1.79175946922805,"interior","interior",2017.87185054083,21.5737716417409,1,1,0.5,FALSE,0.0902759432349537,0.00887774355959614,TRUE,44,0.390999999999849,"4, 190"
0.001,20,5,1,100092,"joint_lambda_profiled_eta0",0.006,14.017436734861,14.017436734861,1,-0.355430237845366,-0.355430237845366,1.79175946922805,"interior","interior",2018.4158248459,22.0610680831051,1,1,0.5,FALSE,0.0819580249151308,0.00818407805565191,TRUE,82,0.341999999999871,"4, 190"
0.001,20,5,1,100092,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28312.0521919196,NA,2,1,1,TRUE,0.152018178436274,0.127527482860304,TRUE,5,0.0209999999999582,"4, 190"
0.001,20,5,1,100092,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28276.0411638718,NA,5,0.4,1,TRUE,0.153362141718264,0.131705042722829,TRUE,18,0.0460000000000491,"4, 190"
0.001,20,5,2,100093,"joint_lambda_calibrated_eta0",0.008,18.2576864711898,28.0620641062187,1.537,-0.0911461056918665,0.338686358864592,2.07944154167984,"interior","interior",1953.99284605992,44.6532653491581,1,1,0.5,FALSE,0.207888076902082,0.00847738206346527,TRUE,49,0.415000000000191,"62, 283"
0.001,20,5,2,100093,"joint_lambda_profiled_eta0",0.008,18.2576864711898,18.2576864711898,1,-0.0911461056918665,-0.0911461056918665,2.07944154167984,"interior","interior",1954.77294866946,45.0225957553212,1,1,0.5,FALSE,0.197440611687623,0.0081229420654102,TRUE,76,0.359000000000151,"62, 283"
0.001,20,5,2,100093,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28304.4135995645,NA,2,1,1,TRUE,0.466339660491982,0.22772361277593,TRUE,6,0.0170000000000528,"62, 283"
0.001,20,5,2,100093,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28267.9919451933,NA,4,0.25,0.5,FALSE,0.379331963301427,2.90139154590641e-07,TRUE,9,0.025000000000091,"62, 283"
0.001,20,5,3,100094,"joint_lambda_calibrated_eta0",0.004,2,3.074,1.537,-2.30258509299405,-1.87275262843759,1.38629436111989,"lower","interior",1853.72994323754,15.4451971808974,0,0,0,FALSE,0.0322187737322291,0.0274536683699016,TRUE,152,0.743999999999915,"11, 396"
0.001,20,5,3,100094,"joint_lambda_profiled_eta0",0.004,2,2,1,-2.30258509299405,-2.30258509299405,1.38629436111989,"lower","interior",1853.80993574182,15.1666540285364,0,0,0,FALSE,0.0227587909463809,0.0215608713440621,TRUE,117,0.572000000000116,"11, 396"
0.001,20,5,3,100094,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28326.8356594716,NA,2,1,1,TRUE,0.970101062659323,0.945592059295837,TRUE,9,0.0299999999999727,"11, 396"
0.001,20,5,3,100094,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28245.7343605735,NA,4,0.25,0.5,FALSE,0.499120077518901,1.2632766968057e-06,TRUE,11,0.0309999999999491,"11, 396"
0.001,20,5,4,100095,"joint_lambda_calibrated_eta0",0.008,2,3.074,1.537,-2.30258509299405,-1.87275262843759,2.07944154167984,"lower","interior",1684.50349686944,67.2661484426242,0,0,0,FALSE,0.0186289419058548,0.00894041971500936,TRUE,152,0.745000000000118,"188, 443"
0.001,20,5,4,100095,"joint_lambda_profiled_eta0",0.008,2,2,1,-2.30258509299405,-2.30258509299405,2.07944154167984,"lower","interior",1684.66217712378,66.7185555657252,0,0,0,FALSE,0.0149207177868113,0.00977164168719491,TRUE,116,0.576999999999998,"188, 443"
0.001,20,5,4,100095,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.530786896,NA,2,1,1,TRUE,0.239115486895796,0.0612419024406539,TRUE,5,0.0209999999999582,"188, 443"
0.001,20,5,4,100095,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28157.5466792164,NA,5,0.2,0.5,FALSE,0.400865135487326,0,TRUE,7,0.0199999999999818,"188, 443"
0.001,20,5,5,100096,"joint_lambda_calibrated_eta0",0.008,3.6704807944104,5.64152898100879,1.537,-1.6954096134168,-1.26557714886034,2.07944154167984,"interior","interior",1848.62934815089,56.7827662311588,0,0,0,FALSE,0.099764481219474,0.0154261711915294,TRUE,178,0.983999999999924,"344, 442"
0.001,20,5,5,100096,"joint_lambda_profiled_eta0",0.008,3.6704807944104,3.6704807944104,1,-1.6954096134168,-1.6954096134168,2.07944154167984,"interior","interior",1848.5985999952,56.3041935862345,0,0,0,FALSE,0.0391113796681116,0.0209158523059768,TRUE,110,0.77599999999984,"344, 442"
0.001,20,5,5,100096,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28284.4789447865,NA,2,1,1,TRUE,0.999999306426093,0.999998612852185,TRUE,9,0.0309999999999491,"344, 442"
0.001,20,5,5,100096,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28194.9715382018,NA,5,0.2,0.5,FALSE,0.500000295840366,5.91680731520938e-07,TRUE,8,0.0230000000001382,"344, 442"
0.001,43,5,1,100097,"joint_lambda_calibrated_eta0",0.004,16.047371545019,24.6648100646941,1.537,-0.985655046194247,-0.555822581637788,1.38629436111989,"interior","interior",2058.36857657898,20.8003180485564,1,1,0.5,FALSE,0.139408255490456,0.0101837753650907,TRUE,45,0.43100000000004,"34, 225"
0.001,43,5,1,100097,"joint_lambda_profiled_eta0",0.004,16.047371545019,16.047371545019,1,-0.985655046194247,-0.985655046194247,1.38629436111989,"interior","interior",2059.01724687236,21.3793156736572,1,1,0.5,FALSE,0.136633834197692,0.0111488289435265,TRUE,80,0.380000000000109,"34, 225"
0.001,43,5,1,100097,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28297.7621422998,NA,2,1,1,TRUE,0.631718469216481,0.263778200441518,TRUE,4,0.015999999999849,"34, 225"
0.001,43,5,1,100097,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28263.4419902284,NA,3,0.666666666666667,1,TRUE,0.65189667940115,0.303793563107891,TRUE,14,0.0350000000000819,"34, 225"
0.001,43,5,2,100098,"joint_lambda_calibrated_eta0",0.008,38.1708986514869,58.6686712273353,1.537,-0.119126705815952,0.310705758740506,2.07944154167984,"interior","interior",2092.33140179909,37.7294526695919,1,1,0.5,FALSE,0.245553641139489,0.0167128755282608,TRUE,42,0.230000000000018,"253, 297"
0.001,43,5,2,100098,"joint_lambda_profiled_eta0",0.008,38.1708986514869,38.1708986514869,1,-0.119126705815952,-0.119126705815952,2.07944154167984,"interior","interior",2093.18766384101,38.4715271309387,1,1,0.5,FALSE,0.24437754213158,0.00891232198499514,TRUE,38,0.18100000000004,"253, 297"
0.001,43,5,2,100098,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28295.7822715156,NA,2,1,1,TRUE,0.672831154571029,0.346685022426352,TRUE,9,0.025000000000091,"253, 297"
0.001,43,5,2,100098,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28269.1496654249,NA,3,0.333333333333333,0.5,FALSE,0.199337342557043,2.18303302557121e-06,TRUE,14,0.0360000000000582,"253, 297"
0.001,43,5,3,100099,"joint_lambda_calibrated_eta0",0.002,29.184752620946,44.856964778394,1.537,-0.387553713313374,0.0422787512430847,0.693147180559945,"interior","interior",2143.24019030885,1.5758055223464,1,1,0.5,FALSE,0.505082600725379,0.0101652014512112,TRUE,41,0.324000000000069,"287, 378"
0.001,43,5,3,100099,"joint_lambda_profiled_eta0",0.002,29.184752620946,29.184752620946,1,-0.387553713313374,-0.387553713313374,0.693147180559945,"interior","interior",2144.39386604342,1.77393826223533,1,1,0.5,FALSE,0.504294301241281,0.00858860268914619,TRUE,66,0.27800000000002,"287, 378"
0.001,43,5,3,100099,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28279.153705285,NA,2,1,1,TRUE,0.733358740916354,0.466717481832709,TRUE,5,0.0209999999999582,"287, 378"
0.001,43,5,3,100099,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28243.0367201322,NA,5,0.4,1,TRUE,0.826316203532667,0.652632407065334,TRUE,11,0.0299999999999727,"287, 378"
0.001,43,5,4,100100,"joint_lambda_calibrated_eta0",0.004,23.0159871171962,35.3755721991306,1.537,-0.625011049176996,-0.195178584620537,1.38629436111989,"interior","interior",2085.25955125154,23.8727751663546,1,1,0.5,FALSE,0.247866551356991,0.00912986933255611,TRUE,42,0.399999999999864,"428, 432"
0.001,43,5,4,100100,"joint_lambda_profiled_eta0",0.004,23.0159871171962,23.0159871171962,1,-0.625011049176996,-0.625011049176996,1.38629436111989,"interior","interior",2086.15108192457,24.3065449569826,0,0,0,FALSE,0.238710416450665,0.00825916405281724,TRUE,73,0.351999999999862,"428, 432"
0.001,43,5,4,100100,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28266.7774625458,NA,2,1,1,TRUE,0.766075437675635,0.536214988808298,TRUE,9,0.0329999999999018,"428, 432"
0.001,43,5,4,100100,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28252.2892111471,NA,4,0.25,0.5,FALSE,0.245951979760793,2.63720298920855e-06,TRUE,9,0.0249999999998636,"428, 432"
0.001,43,5,5,100101,"joint_lambda_calibrated_eta0",0.004,21.1933494048797,32.5741780353002,1.537,-0.707512690549023,-0.277680225992564,1.38629436111989,"interior","interior",2051.94518314711,18.427817530938,1,1,0.5,FALSE,0.344819174722078,0.00845614520359073,TRUE,47,0.407999999999902,"3, 218"
0.001,43,5,5,100101,"joint_lambda_profiled_eta0",0.004,21.1933494048797,21.1933494048797,1,-0.707512690549023,-0.707512690549023,1.38629436111989,"interior","interior",2052.80961532103,18.8464607723599,1,1,0.5,FALSE,0.316879052580241,0.00811598753381759,TRUE,74,0.355000000000018,"3, 218"
0.001,43,5,5,100101,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28297.6496717911,NA,2,1,1,TRUE,0.583786528602446,0.170037812317903,TRUE,12,0.0340000000001055,"3, 218"
0.001,43,5,5,100101,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28268.0125105683,NA,4,0.25,0.5,FALSE,0.499965952720984,1.1088964359196e-05,TRUE,12,0.0319999999999254,"3, 218"
0.001,95,5,1,100102,"joint_lambda_calibrated_eta0",0.004,61.1872043085283,94.0447330222081,1.537,-0.439938803868523,-0.0101063393120642,1.38629436111989,"interior","interior",2241.99174229313,28.4765541160868,1,1,0.5,FALSE,0.0909802150573125,0.0336774893518252,TRUE,31,0.144000000000005,"142, 214"
0.001,95,5,1,100102,"joint_lambda_profiled_eta0",0.004,61.1872043085283,61.1872043085283,1,-0.439938803868523,-0.439938803868523,1.38629436111989,"interior","interior",2243.1852435063,28.6538108327782,1,1,0.5,FALSE,0.086986198857734,0.0112780901146695,TRUE,30,0.108999999999924,"142, 214"
0.001,95,5,1,100102,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28287.7294105862,NA,2,1,1,TRUE,0.387499443001418,0.227281103880574,TRUE,7,0.02800000000002,"142, 214"
0.001,95,5,1,100102,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28284.8527288944,NA,2,0,0,FALSE,0.0171868316591566,0.0162998973366275,TRUE,16,0.0399999999999636,"142, 214"
0.001,95,5,2,100103,"joint_lambda_calibrated_eta0",0.004,87.7848783910756,134.925358087083,1.537,-0.0789876336844744,0.350844830871984,1.38629436111989,"interior","interior",2301.35558838082,12.9211310596343,1,1,0.5,FALSE,0.519341847900047,0.0596798906589362,TRUE,24,0.115999999999985,"228, 326"
0.001,95,5,2,100103,"joint_lambda_profiled_eta0",0.004,87.7848783910756,87.7848783910756,1,-0.0789876336844744,-0.0789876336844744,1.38629436111989,"interior","interior",2302.69472832035,13.0609101900127,1,1,0.5,FALSE,0.480489049415332,0.0144105329997024,TRUE,24,0.0879999999999654,"228, 326"
0.001,95,5,2,100103,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.1919280176,NA,2,1,1,TRUE,0.616852436369532,0.233708482208193,TRUE,4,0.0170000000000528,"228, 326"
0.001,95,5,2,100103,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28290.215110607,NA,3,0.666666666666667,1,TRUE,0.629518874384862,0.259074091510248,TRUE,16,0.0399999999999636,"228, 326"
0.001,95,5,3,100104,"joint_lambda_calibrated_eta0",0.004,94.8366124451592,145.76387332821,1.537,-0.00172134967096227,0.428111114885496,1.38629436111989,"interior","interior",2309.61372278359,18.2105819206918,1,1,0.5,FALSE,0.546348193136921,0.0993020072617733,TRUE,29,0.222000000000207,"179, 428"
0.001,95,5,3,100104,"joint_lambda_profiled_eta0",0.004,94.8366124451592,94.8366124451592,1,-0.00172134967096227,-0.00172134967096227,1.38629436111989,"interior","interior",2311.0575971123,18.4055484988176,1,1,0.5,FALSE,0.514160696048584,0.0459906313673176,TRUE,39,0.189000000000078,"179, 428"
0.001,95,5,3,100104,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.3151363871,NA,2,1,1,TRUE,0.994980749238626,0.990509173061153,TRUE,3,0.0119999999999436,"179, 428"
0.001,95,5,3,100104,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28293.330926242,NA,4,0.5,1,TRUE,0.991754246171936,0.983820077050159,TRUE,11,0.0289999999999964,"179, 428"
0.001,95,5,4,100105,"joint_lambda_calibrated_eta0",0.002,28.8848044912014,44.3959445029766,1.537,-1.19056123091362,-0.760728766357166,0.693147180559945,"interior","interior",2252.20448256337,4.36310351367092,1,1,0.5,FALSE,0.552874605913886,0.105762125385806,TRUE,66,0.326000000000022,"68, 427"
0.001,95,5,4,100105,"joint_lambda_profiled_eta0",0.002,28.8848044912014,28.8848044912014,1,-1.19056123091362,-1.19056123091362,0.693147180559945,"interior","interior",2252.99979007962,4.38717250974332,1,1,0.5,FALSE,0.505640489079383,0.0115300601601985,TRUE,57,0.251999999999953,"68, 427"
0.001,95,5,4,100105,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28289.7603108981,NA,2,1,1,TRUE,0.999999999963382,0.999999999926763,TRUE,6,0.0229999999999109,"68, 427"
0.001,95,5,4,100105,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28281.1463962494,NA,4,0.5,1,TRUE,0.999999983115078,0.999999966230156,TRUE,9,0.0240000000001146,"68, 427"
0.001,95,5,5,100106,"joint_lambda_calibrated_eta0",0.002,46.2329458736037,71.0600378077289,1.537,-0.720184233510659,-0.290351768954201,0.693147180559945,"interior","interior",2276.0042020791,13.3126256619748,2,1,1,TRUE,0.585324133871675,0.470942943106585,TRUE,79,0.480999999999995,"342, 450"
0.001,95,5,5,100106,"joint_lambda_profiled_eta0",0.004,98.5654528873314,98.5654528873314,1,0.0368439322156648,0.0368439322156648,1.38629436111989,"interior","interior",2276.46098812263,12.7985811371514,2,1,1,TRUE,0.613840501402651,0.487267591984615,TRUE,52,0.230000000000018,"342, 450"
0.001,95,5,5,100106,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28283.4716847303,NA,2,1,1,TRUE,0.868621977024584,0.738672755465606,TRUE,5,0.0199999999999818,"342, 450"
0.001,95,5,5,100106,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28280.2120886623,NA,2,0.5,0.5,FALSE,0.496462049057272,0.0480531331485603,TRUE,16,0.04099999999994,"342, 450"
