"estimated_eta0","eta0_used","selected_lambda","reported_L","true_sets","false_sets","causal_power","all_causal_covered","fallback","converged","true_eta0","replication","method","causal_LD","expected_z_stronger","expected_z_weaker"
108.706441756975,154.797973061933,0.004,2,1,1,0.5,FALSE,FALSE,TRUE,100,3,"AIW-N",0.00281401930177495,11.5157434565303,8.24137129481355
7.86438802326266,7.86438802326266,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,4,"Null posterior-mean R",0.000212702942566458,11.5085197883655,8.22157006475226
62.8774594476229,105.445499493664,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,4,"collapsed-R",0.000212702942566458,11.5085197883655,8.22157006475226
112.776967836037,160.594402198517,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,4,"AIW-N",0.000212702942566458,11.5085197883655,8.22157006475226
2.88013945951458,2.88013945951458,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,5,"Null posterior-mean R",0.00070360719516878,11.509883022432,8.22530960466132
35.7372255175037,59.9313271928538,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,5,"collapsed-R",0.00070360719516878,11.509883022432,8.22530960466132
66.0158558189694,94.0065786862124,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,5,"AIW-N",0.00070360719516878,11.509883022432,8.22530960466132
3.65476710651588,3.65476710651588,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,6,"Null posterior-mean R",0.00159629718737427,11.5123619764028,8.23210649957966
30.9300559789473,51.8697038766947,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,6,"collapsed-R",0.00159629718737427,11.5123619764028,8.23210649957966
35.805355496435,50.9868262269234,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,6,"AIW-N",0.00159629718737427,11.5123619764028,8.23210649957966
2.38925428878072,2.38925428878072,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,7,"Null posterior-mean R",0.00108473988055714,11.5109414135107,8.22821205132325
50.977620351912,85.4894693301564,0.006,2,2,0,1,TRUE,FALSE,TRUE,100,7,"collapsed-R",0.00108473988055714,11.5109414135107,8.22821205132325
92.9662372743291,132.383921878645,0.004,2,2,0,1,TRUE,FALSE,TRUE,100,7,"AIW-N",0.00108473988055714,11.5109414135107,8.22821205132325
2.43547694648926,2.43547694648926,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,8,"Null posterior-mean R",-0.00389035143109912,11.4971251861838,8.19026370709111
29.8859440350882,50.1187281468429,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,8,"collapsed-R",-0.00389035143109912,11.4971251861838,8.19026370709111
