calibration_group,method,estimation_stage,J,h2,true_eta0,true_lambda,panel_seed,raw_eta0,selected_lambda,selected_L,eta0_finite,eta0_boundary,objective,converged,causal_correlation,achieved_h2,expected_z_1,expected_z_2,fit_seconds,log_true_centered,log_hat_centered,log_J_centered,log_h2_centered,finite_for_calibration,fold
250:31,collapsed-R,oracle_lambda,250,0.001,20,0.001,31,3.12938909568996,0.001,0,TRUE,interior,1241.97225864132,TRUE,3.44561142874854e-05,0.001,12.9987034584085,5.57123852560215,0.405,-3.91202300542815,-5.76691747057546,-1.38629436111989,0,TRUE,2
250:31,AIW-N,actual_selection,250,0.005,20,0.001,31,11.0139410947877,0.001,1,TRUE,interior,1075.40687803685,TRUE,3.44561142874854e-05,0.005,29.065984552363,12.4576680621121,0.544,-3.91202300542815,-4.50859343636863,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.005,20,0.001,31,13.7108860849024,0.001,2,TRUE,interior,1070.27226985018,TRUE,3.44561142874854e-05,0.005,29.065984552363,12.4576680621121,0.544,-3.91202300542815,-4.28956515694186,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.005,20,0.001,31,13.7108860849024,0.001,2,TRUE,interior,1070.27226985018,TRUE,3.44561142874854e-05,0.005,29.065984552363,12.4576680621121,0.544,-3.91202300542815,-4.28956515694186,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,0.005,20,0.001,31,1.2761170878706,0.001,0,TRUE,interior,1070.09261767219,TRUE,3.44561142874854e-05,0.005,29.065984552363,12.4576680621121,0.328999999999999,-3.91202300542815,-6.66393333661531,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.005,20,0.001,31,1.2761170878706,0.001,0,TRUE,interior,1070.09261767219,TRUE,3.44561142874854e-05,0.005,29.065984552363,12.4576680621121,0.328999999999999,-3.91202300542815,-6.66393333661531,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,2e-04,50,0.001,31,24.8341299762346,0.001,1,TRUE,interior,1478.50611846882,TRUE,1.94628973059808e-05,2e-04,5.81319111403457,2.49145997997232,0.467000000000001,-2.99573227355399,-3.69553636319935,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,2e-04,50,0.001,31,37.9298382446279,0.001,2,TRUE,interior,1476.4041600206,TRUE,1.94628973059808e-05,2e-04,5.81319111403457,2.49145997997232,0.467000000000001,-2.99573227355399,-3.27201718786654,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,2e-04,50,0.001,31,37.9298382446279,0.001,2,TRUE,interior,1476.4041600206,TRUE,1.94628973059808e-05,2e-04,5.81319111403457,2.49145997997232,0.467000000000001,-2.99573227355399,-3.27201718786654,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,2e-04,50,0.001,31,26.4258622280805,0.001,1,TRUE,interior,1476.18934684287,TRUE,1.94628973059808e-05,2e-04,5.81319111403457,2.49145997997232,0.305000000000004,-2.99573227355399,-3.63341211850251,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,2e-04,50,0.001,31,26.4258622280805,0.001,1,TRUE,interior,1476.18934684287,TRUE,1.94628973059808e-05,2e-04,5.81319111403457,2.49145997997232,0.305000000000004,-2.99573227355399,-3.63341211850251,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,0.001,50,0.001,31,32.2203482362055,0.001,1,TRUE,interior,1369.71706817,TRUE,1.94628973059808e-05,0.001,12.998690497179,5.57107387843836,0.681000000000001,-2.99573227355399,-3.43515709321582,-1.38629436111989,0,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.001,50,0.001,31,44.8761980542031,0.001,2,TRUE,interior,1367.75220240627,TRUE,1.94628973059808e-05,0.001,12.998690497179,5.57107387843836,0.681000000000001,-2.99573227355399,-3.10384773494337,-1.38629436111989,0,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.001,50,0.001,31,44.8761980542031,0.001,2,TRUE,interior,1367.75220240627,TRUE,1.94628973059808e-05,0.001,12.998690497179,5.57107387843836,0.681000000000001,-2.99573227355399,-3.10384773494337,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,actual_selection,250,0.001,50,0.001,31,30.1152095165786,0.001,1,TRUE,interior,1366.51842923349,TRUE,1.94628973059808e-05,0.001,12.998690497179,5.57107387843836,0.818999999999999,-2.99573227355399,-3.50272493529403,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.001,50,0.001,31,30.1152095165786,0.001,1,TRUE,interior,1366.51842923349,TRUE,1.94628973059808e-05,0.001,12.998690497179,5.57107387843836,0.818999999999999,-2.99573227355399,-3.50272493529403,-1.38629436111989,0,TRUE,2
250:31,AIW-N,actual_selection,250,0.005,50,0.001,31,36.9047279540737,0.001,1,TRUE,interior,1213.11000452925,TRUE,1.94628973059808e-05,0.005,29.0659555701728,12.4572998998616,0.701000000000001,-2.99573227355399,-3.29941560730677,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.005,50,0.001,31,48.9983303629163,0.001,2,TRUE,interior,1210.93204230527,TRUE,1.94628973059808e-05,0.005,29.0659555701728,12.4572998998616,0.701000000000001,-2.99573227355399,-3.01596905567825,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.005,50,0.001,31,48.9983303629163,0.001,2,TRUE,interior,1210.93204230527,TRUE,1.94628973059808e-05,0.005,29.0659555701728,12.4572998998616,0.701000000000001,-2.99573227355399,-3.01596905567825,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,0.005,50,0.001,31,4.56835729979967,0.001,0,TRUE,interior,1198.2490434833,TRUE,1.94628973059808e-05,0.005,29.0659555701728,12.4572998998616,1.665,-2.99573227355399,-5.38860159169262,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.005,50,0.001,31,4.56835729979967,0.001,0,TRUE,interior,1198.2490434833,TRUE,1.94628973059808e-05,0.005,29.0659555701728,12.4572998998616,1.665,-2.99573227355399,-5.38860159169262,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,2e-04,100,0.001,31,90.0853510280507,0.001,5,TRUE,interior,1582.90367506117,TRUE,-3.14953538140882e-05,2e-04,5.81319576582209,-2.49151907203488,0.477,-2.30258509299405,-2.40699771329054,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,2e-04,100,0.001,31,65.4392745028666,0.001,2,TRUE,interior,1581.93271053722,TRUE,-3.14953538140882e-05,2e-04,5.81319576582209,-2.49151907203488,0.477,-2.30258509299405,-2.72663267319674,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,2e-04,100,0.001,31,65.4392745028666,0.001,2,TRUE,interior,1581.93271053722,TRUE,-3.14953538140882e-05,2e-04,5.81319576582209,-2.49151907203488,0.477,-2.30258509299405,-2.72663267319674,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,2e-04,100,0.001,31,28.626121833106,0.001,0,TRUE,interior,1577.81937284199,TRUE,-3.14953538140882e-05,2e-04,5.81319576582209,-2.49151907203488,0.172000000000001,-2.30258509299405,-3.55343562719948,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,2e-04,100,0.001,31,28.626121833106,0.001,0,TRUE,interior,1577.81937284199,TRUE,-3.14953538140882e-05,2e-04,5.81319576582209,-2.49151907203488,0.172000000000001,-2.30258509299405,-3.55343562719948,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,0.001,100,0.001,31,37.5388313152651,0.001,1,TRUE,interior,1440.81517564856,TRUE,-3.14953538140882e-05,0.001,12.9987008988921,-5.5712060123072,0.592000000000001,-2.30258509299405,-3.28237938002747,-1.38629436111989,0,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.001,100,0.001,31,48.2407170876344,0.001,2,TRUE,interior,1438.77759654865,TRUE,-3.14953538140882e-05,0.001,12.9987008988921,-5.5712060123072,0.592000000000001,-2.30258509299405,-3.03155186167298,-1.38629436111989,0,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.001,100,0.001,31,48.2407170876344,0.001,2,TRUE,interior,1438.77759654865,TRUE,-3.14953538140882e-05,0.001,12.9987008988921,-5.5712060123072,0.592000000000001,-2.30258509299405,-3.03155186167298,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,actual_selection,250,0.001,100,0.001,31,36.6820396138936,0.001,1,TRUE,interior,1438.38570116273,TRUE,-3.14953538140882e-05,0.001,12.9987008988921,-5.5712060123072,0.512000000000001,-2.30258509299405,-3.30546802752657,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.001,100,0.001,31,36.6820396138936,0.001,1,TRUE,interior,1438.38570116273,TRUE,-3.14953538140882e-05,0.001,12.9987008988921,-5.5712060123072,0.512000000000001,-2.30258509299405,-3.30546802752657,-1.38629436111989,0,TRUE,2
250:31,AIW-N,actual_selection,250,0.005,100,0.001,31,50.8524490062765,0.002,1,TRUE,interior,1251.25209339825,TRUE,-3.14953538140882e-05,0.005,29.0659788291105,-12.4575953601744,0.532999999999998,-2.30258509299405,-2.97882699626526,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.005,100,0.001,31,47.9580156404847,0.001,2,TRUE,interior,1245.73450117497,TRUE,-3.14953538140882e-05,0.005,29.0659788291105,-12.4575953601744,0.532999999999998,-2.30258509299405,-3.03742932498146,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.005,100,0.001,31,62.4705176393279,0.002,2,TRUE,interior,1248.68374650603,TRUE,-3.14953538140882e-05,0.005,29.0659788291105,-12.4575953601744,0.532999999999998,-2.30258509299405,-2.77306055130436,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,0.005,100,0.001,31,45.8852571830438,0.002,1,TRUE,interior,1246.87563498251,TRUE,-3.14953538140882e-05,0.005,29.0659788291105,-12.4575953601744,2.11099999999999,-2.30258509299405,-3.08161140777876,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.005,100,0.001,31,7.75286567075776,0.001,0,TRUE,interior,1235.81712091774,TRUE,-3.14953538140882e-05,0.005,29.0659788291105,-12.4575953601744,2.11099999999999,-2.30258509299405,-4.85969273999399,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,2e-04,200,0.001,31,165.545022881056,0.001,5,TRUE,interior,1592.57999278849,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,0.463000000000001,-1.6094379124341,-1.79851207958424,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,2e-04,200,0.001,31,169.549737047459,0.001,2,TRUE,interior,1592.32001655481,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,0.463000000000001,-1.6094379124341,-1.77460896129663,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,2e-04,200,0.001,31,169.549737047459,0.001,2,TRUE,interior,1592.32001655481,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,0.463000000000001,-1.6094379124341,-1.77460896129663,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,2e-04,200,0.001,31,141.812877474996,0.001,1,TRUE,interior,1589.16998417867,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,1.651,-1.6094379124341,-1.95324685465631,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,2e-04,200,0.001,31,141.812877474996,0.001,1,TRUE,interior,1589.16998417867,TRUE,-9.94686744162813e-06,2e-04,5.81318743515535,-2.49141324588971,1.651,-1.6094379124341,-1.95324685465631,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,0.001,200,0.001,31,88.0598408298287,0.001,5,TRUE,interior,1467.88674075922,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.498999999999999,-1.6094379124341,-2.42973868617571,-1.38629436111989,0,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.001,200,0.001,31,88.6534205105231,0.001,2,TRUE,interior,1466.64567872789,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.498999999999999,-1.6094379124341,-2.42302066276722,-1.38629436111989,0,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.001,200,0.001,31,88.6534205105231,0.001,2,TRUE,interior,1466.64567872789,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.498999999999999,-1.6094379124341,-2.42302066276722,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,actual_selection,250,0.001,200,0.001,31,67.9520934360582,0.001,1,TRUE,interior,1465.4280217944,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.688000000000002,-1.6094379124341,-2.68895233038188,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.001,200,0.001,31,67.9520934360582,0.001,1,TRUE,interior,1465.4280217944,TRUE,-9.94686744162813e-06,0.001,12.998682270955,-5.57096937785279,0.688000000000002,-1.6094379124341,-2.68895233038188,-1.38629436111989,0,TRUE,2
250:31,AIW-N,actual_selection,250,0.005,200,0.001,31,79.0938824860294,0.002,1,TRUE,interior,1287.31772885838,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,0.693999999999999,-1.6094379124341,-2.53711974618759,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.005,200,0.001,31,76.4722524379872,0.001,2,TRUE,interior,1284.86954134764,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,0.693999999999999,-1.6094379124341,-2.57082731717493,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.005,200,0.001,31,99.501253270945,0.002,2,TRUE,interior,1287.00365548851,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,0.693999999999999,-1.6094379124341,-2.30758503920903,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,0.005,200,0.001,31,74.9961636734122,0.002,1,TRUE,interior,1284.00428803309,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,2.296,-1.6094379124341,-2.59031831777526,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.005,200,0.001,31,56.7433821319486,0.001,1,TRUE,interior,1282.6200344349,TRUE,-9.94686744162813e-06,0.005,29.0659371757767,-12.4570662294485,2.296,-1.6094379124341,-2.86921624383562,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,2e-04,500,0.001,31,Inf,0.001,2,FALSE,normal_limit,1629.2213481743,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.554000000000002,-0.693147180559945,Inf,-1.38629436111989,-1.6094379124341,FALSE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,2e-04,500,0.001,31,Inf,0.001,2,FALSE,normal_limit,1629.2213481743,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.554000000000002,-0.693147180559945,Inf,-1.38629436111989,-1.6094379124341,FALSE,2
250:31,AIW-N,selected_lambda_oracle_L,250,2e-04,500,0.001,31,Inf,0.001,2,FALSE,normal_limit,1629.2213481743,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.554000000000002,-0.693147180559945,Inf,-1.38629436111989,-1.6094379124341,FALSE,2
250:31,collapsed-R,actual_selection,250,2e-04,500,0.001,31,1e+06,0.001,1,TRUE,interior,1626.68184683773,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.957999999999995,-0.693147180559945,6.90775527898214,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,2e-04,500,0.001,31,1e+06,0.001,1,TRUE,interior,1626.68184683773,TRUE,6.51039946718231e-06,2e-04,5.81318610663403,2.49139636901306,0.957999999999995,-0.693147180559945,6.90775527898214,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,0.001,500,0.001,31,633.528865205129,0.001,5,TRUE,interior,1576.24036397454,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,0.522000000000002,-0.693147180559945,-0.45644971561,-1.38629436111989,0,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.001,500,0.001,31,506.961180873678,0.001,2,TRUE,interior,1575.15012951649,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,0.522000000000002,-0.693147180559945,-0.679320844646411,-1.38629436111989,0,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.001,500,0.001,31,506.961180873678,0.001,2,TRUE,interior,1575.15012951649,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,0.522000000000002,-0.693147180559945,-0.679320844646411,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,actual_selection,250,0.001,500,0.001,31,528.016169232214,0.001,1,TRUE,interior,1574.26783268107,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,2.28899999999999,-0.693147180559945,-0.638628372198907,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.001,500,0.001,31,528.016169232214,0.001,1,TRUE,interior,1574.26783268107,TRUE,6.51039946718231e-06,0.001,12.998679300291,5.57093164000936,2.28899999999999,-0.693147180559945,-0.638628372198907,-1.38629436111989,0,TRUE,2
250:31,AIW-N,actual_selection,250,0.005,500,0.001,31,504.726539465399,0.002,2,TRUE,interior,1451.25851610603,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,0.534999999999997,-0.693147180559945,-0.683738502383217,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.005,500,0.001,31,350.899488487969,0.001,2,TRUE,interior,1447.60061148413,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,0.534999999999997,-0.693147180559945,-1.04725545410857,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.005,500,0.001,31,504.726539465399,0.002,2,TRUE,interior,1451.25851610603,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,0.534999999999997,-0.693147180559945,-0.683738502383217,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,0.005,500,0.001,31,505.437756839024,0.002,2,TRUE,interior,1449.8535701457,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,1.566,-0.693147180559945,-0.682330379974329,-1.38629436111989,1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.005,500,0.001,31,350.488483715445,0.001,2,TRUE,interior,1445.98834662358,TRUE,6.51039946718231e-06,0.005,29.0659305331702,12.4569818450653,1.566,-0.693147180559945,-1.04842742977926,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,2e-04,1000,0.001,31,646.792440141345,0.001,5,TRUE,interior,1618.08163978859,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,0.467999999999996,0,-0.43572983944065,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,2e-04,1000,0.001,31,794.169168780386,0.001,2,TRUE,interior,1618.01360799029,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,0.467999999999996,0,-0.230458781511466,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,2e-04,1000,0.001,31,794.169168780386,0.001,2,TRUE,interior,1618.01360799029,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,0.467999999999996,0,-0.230458781511466,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,actual_selection,250,2e-04,1000,0.001,31,3151.14229406263,0.001,1,TRUE,interior,1617.16600610078,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,1.262,0,1.14776502013783,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,collapsed-R,oracle_lambda,250,2e-04,1000,0.001,31,3151.14229406263,0.001,1,TRUE,interior,1617.16600610078,TRUE,5.41223382655426e-05,2e-04,5.81320451367823,2.49163019314656,1.262,0,1.14776502013783,-1.38629436111989,-1.6094379124341,TRUE,2
250:31,AIW-N,actual_selection,250,0.001,1000,0.001,31,606.555947371948,0.001,5,TRUE,interior,1584.50723767944,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,0.463999999999999,0,-0.499958308567302,-1.38629436111989,0,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.001,1000,0.001,31,616.9897602696,0.001,2,TRUE,interior,1584.32045833198,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,0.463999999999999,0,-0.482902851211871,-1.38629436111989,0,TRUE,2
250:31,AIW-N,selected_lambda_oracle_L,250,0.001,1000,0.001,31,616.9897602696,0.001,2,TRUE,interior,1584.32045833198,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,0.463999999999999,0,-0.482902851211871,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,actual_selection,250,0.001,1000,0.001,31,559.983541884786,0.001,1,TRUE,interior,1582.47792934647,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,2.001,0,-0.579847885176275,-1.38629436111989,0,TRUE,2
250:31,collapsed-R,oracle_lambda,250,0.001,1000,0.001,31,559.983541884786,0.001,1,TRUE,interior,1582.47792934647,TRUE,5.41223382655426e-05,0.001,12.9987204596931,5.57145448666664,2.001,0,-0.579847885176275,-1.38629436111989,0,TRUE,2
250:31,AIW-N,actual_selection,250,0.005,1000,0.001,31,603.908346914109,0.001,4,TRUE,interior,1492.71516829223,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,0.564999999999998,0,-0.504332836081222,-1.38629436111989,1.6094379124341,TRUE,2
250:31,AIW-N,oracle_lambda_oracle_L,250,0.005,1000,0.001,31,578.791127299817,0.001,2,TRUE,interior,1492.60114183078,TRUE,5.41223382655426e-05,0.005,29.0660225683911,12.4581509657328,0.564999999999998,0,-0.546813613817397,-1.38629436111989,1.6094379124341,TRUE,2
